epoch,train_loss,test_accuracy
65,-5661505617920.000000,0.714146
66,-1461951397888.000000,0.800065
67,-7951057158144.000000,0.800065
68,2495614025728.000000,0.709436
69,-7857891704832.000000,0.697093
70,-8685296287744.000000,0.800065
71,10964981252096.000000,0.702290
72,1534625316864.000000,0.800065
73,-13773325729792.000000,0.800065
74,-8135133626368.000000,0.712522
75,-2976742637568.000000,0.800065
76,-4728822431744.000000,0.710411
77,3107230580736.000000,0.715933
78,6719111954432.000000,0.707163
79,-3290970456064.000000,0.800065
80,-11977868967936.000000,0.800065
81,5997503971328.000000,0.800065
82,-26479352086528.000000,0.704564
83,-1045108424704.000000,0.706513
84,-6326110912512.000000,0.800065
85,-11077863604224.000000,0.701316
86,-26790370213888.000000,0.800065
87,2577310416896.000000,0.800065
88,-7050057220096.000000,0.800065
89,-16698522468352.000000,0.800065
90,-9005744259072.000000,0.701965
91,4558977761280.000000,0.800065
92,27498563764224.000000,0.706350
93,-45930610950144.000000,0.702128
94,-33214599004160.000000,0.800065
95,-40264248852480.000000,0.800065
96,47098941440.000000,0.800065
97,24356602249216.000000,0.800065
98,-33602553249792.000000,0.800065
99,12660759330816.000000,0.707975
100,-13425007656960.000000,0.704239
1,0.255151,0.961994
2,1.307198,0.967354
3,760.038269,0.833360
4,-129784.687500,0.789995
5,893406.812500,0.835472
6,-345557.375000,0.799903
7,-22101878.000000,0.800065
8,20110890.000000,0.887445
9,-34899324.000000,0.882410
10,275089248.000000,0.883872
11,-833006272.000000,0.892643
12,939671872.000000,0.888745
13,1334616192.000000,0.873315
14,-3414469888.000000,0.830599
15,-4478313984.000000,0.800065
16,-6118226432.000000,0.800065
17,2428591360.000000,0.787234
18,-4969895424.000000,0.800065
19,-9828447232.000000,0.800065
20,-16531649536.000000,0.791782
21,-3491543040.000000,0.796492
22,6194574848.000000,0.804450
23,-38790377472.000000,0.800065
24,-35704082432.000000,0.800065
25,-155933933568.000000,0.800065
26,-97024385024.000000,0.801852
27,45718667264.000000,0.787072
28,-162228338688.000000,0.784148
29,-109497876480.000000,0.785772
30,-337492967424.000000,0.800065
31,-518987055104.000000,0.798928
32,-178712690688.000000,0.800065
33,-429666402304.000000,0.800065
34,393930997760.000000,0.800065
35,-25357078528.000000,0.790482
36,643856728064.000000,0.787884
37,-563095732224.000000,0.800065
38,94122229760.000000,0.800065
39,110724243456.000000,0.800065
40,-904834580480.000000,0.800065
41,-1163604656128.000000,0.790158
42,88739921920.000000,0.800065
43,-1566760239104.000000,0.800065
44,-489171353600.000000,0.800065
45,572415737856.000000,0.800065
46,-106164568064.000000,0.800065
47,481695465472.000000,0.784635
48,516707024896.000000,0.777002
49,5778343424.000000,0.779925
50,-3085436452864.000000,0.777976
51,-2099338543104.000000,0.795842
52,-376042192896.000000,0.782524
53,2592892256256.000000,0.784635
54,-159427379200.000000,0.802176
55,-1092491935744.000000,0.791132
56,-693629091840.000000,0.779113
57,-1742454521856.000000,0.777814
58,-5065814310912.000000,0.800065
59,-1788915351552.000000,0.800065
60,2717600710656.000000,0.800065
61,-4508617801728.000000,0.783174
62,-7785056567296.000000,0.800065
63,-3656361967616.000000,0.800065
64,577726775296.000000,0.778301
65,-15203879092224.000000,0.800065
66,9883875278848.000000,0.789021
67,3032983011328.000000,0.800065
68,8661854846976.000000,0.800065
69,-3253678112768.000000,0.800065
70,-991261491200.000000,0.800065
71,-9248274644992.000000,0.800065
72,-2046707499008.000000,0.800065
73,-16398391705600.000000,0.785123
74,2544494706688.000000,0.800065
75,-8236970278912.000000,0.777327
76,-4366223540224.000000,0.787396
77,16352889798656.000000,0.784960
78,6396325658624.000000,0.787884
79,-28432610099200.000000,0.786097
80,-4394811916288.000000,0.784960
81,-25164569903104.000000,0.800065
82,-12126845403136.000000,0.793568
83,-36988975579136.000000,0.800065
84,5210105184256.000000,0.800065
85,-20933720932352.000000,0.800065
86,-27326616174592.000000,0.780250
87,-43673005850624.000000,0.785610
88,4114140364800.000000,0.784311
89,-43777754398720.000000,0.800065
90,18830115995648.000000,0.800065
91,-74903172677632.000000,0.784635
92,74198412165120.000000,0.778951
93,406483238912.000000,0.779438
94,6364035284992.000000,0.800065
95,-31048368914432.000000,0.800065
96,-33664868024320.000000,0.797141
97,-47652859281408.000000,0.800065
98,-95009156104192.000000,0.800065
99,-51418182451200.000000,0.786097
100,-5506332622848.000000,0.800065
1,-0.166510,0.973688
2,0.306013,0.977911
3,-196.703979,0.953224
4,-4126.731934,0.790158
5,-44861.531250,0.890694
6,79275.773438,0.800065
7,-64319.800781,0.800065
8,13219454.000000,0.800065
9,-14309391.000000,0.800065
10,-741925.875000,0.800065
11,180179008.000000,0.788046
12,-134019608.000000,0.784960
13,97478672.000000,0.781549
14,354234432.000000,0.798766
15,736871104.000000,0.789345
16,-5065534464.000000,0.803313
17,-624086528.000000,0.803963
18,-7579890176.000000,0.786422
19,-2937175296.000000,0.787396
20,7148758528.000000,0.806074
21,-17812350976.000000,0.795680
22,-451250816.000000,0.789670
23,-2965911808.000000,0.794543
24,-14690128896.000000,0.788046
25,22989422592.000000,0.799415
26,5340021760.000000,0.763359
27,-34592575488.000000,0.779438
28,-13089876992.000000,0.795030
29,-155777695744.000000,0.796167
30,-112305774592.000000,0.796492
31,9970087936.000000,0.778788
32,190728568832.000000,0.771480
33,43596824576.000000,0.791457
34,-111553355776.000000,0.783823
35,-4362352128.000000,0.800065
36,-145163157504.000000,0.798928
37,209505370112.000000,0.766445
38,-735901515776.000000,0.788046
39,-796093448192.000000,0.788046
40,-73681838080.000000,0.799903
41,-97825726464.000000,0.786422
42,-359675035648.000000,0.779113
43,278239510528.000000,0.794218
44,177709907968.000000,0.800065
45,-431241691136.000000,0.782362
46,-783945302016.000000,0.776839
47,-757591113728.000000,0.784311
48,-1439584747520.000000,0.800065
49,-846685667328.000000,0.775865
50,-2359232299008.000000,0.800065
51,701620879360.000000,0.800065
52,-1447194787840.000000,0.783011
53,-1525267431424.000000,0.779438
54,-1698117189632.000000,0.789021
55,-1170369544192.000000,0.772292
56,-2285839581184.000000,0.775540
57,-993356021760.000000,0.781712
58,-665850150912.000000,0.780900
59,-737220689920.000000,0.785610
60,1338997997568.000000,0.786909
61,-3084985565184.000000,0.800065
62,2983732969472.000000,0.800065
63,33727612928.000000,0.795517
64,1286594756608.000000,0.772617
65,789595815936.000000,0.782524
66,-3975500529664.000000,0.785123
67,-9681423564800.000000,0.780737
68,-4447246745600.000000,0.800065
69,-5327331786752.000000,0.781712
70,-3117403078656.000000,0.800065
71,1214372773888.000000,0.779438
72,-10369488650240.000000,0.800065
73,3314958204928.000000,0.777814
74,-6551166255104.000000,0.790158
75,-7526741442560.000000,0.800065
76,-22888394522624.000000,0.800065
77,-6943002329088.000000,0.800065
78,4352949354496.000000,0.800065
79,-5358705704960.000000,0.800065
80,-14659501424640.000000,0.800065
81,12280022433792.000000,0.777002
82,-12366485913600.000000,0.788209
83,-1264925933568.000000,0.781062
84,1523724845056.000000,0.800065
85,-32432636035072.000000,0.800065
86,-18250891001856.000000,0.778464
87,6488321949696.000000,0.799578
88,-6055883440128.000000,0.800065
89,-20530050629632.000000,0.785285
90,19182303313920.000000,0.800065
91,11854899314688.000000,0.776190
92,-10393107824640.000000,0.800065
93,-23841308934144.000000,0.800065
94,17043191496704.000000,0.800065
95,-12575301435392.000000,0.800065
96,-3710574395392.000000,0.800065
97,-31571849510912.000000,0.776677
98,-24122323107840.000000,0.799740
99,-40246850879488.000000,0.782849
100,24652462161920.000000,0.782199
1,-0.011251,0.972552
2,1.040362,0.939419
3,37.060501,0.800227
4,-753.228638,0.785447
5,52714.886719,0.800065
6,-1027616.500000,0.800065
7,617796.000000,0.800065
8,-3076347.250000,0.837746
9,-31633596.000000,0.830437
10,-133406640.000000,0.792756
11,-173613568.000000,0.780900
12,-551862336.000000,0.794218
13,-487142464.000000,0.787559
14,631113600.000000,0.800065
15,9906338.000000,0.837258
16,-555994816.000000,0.780900
17,-2327176448.000000,0.787072
18,-1890827648.000000,0.799903
19,1746854144.000000,0.840019
20,-657458624.000000,0.839045
21,-5768982528.000000,0.779276
22,-24339748864.000000,0.826376
23,5707288064.000000,0.787721
24,-40697872384.000000,0.839695
25,-34991607808.000000,0.838883
26,-64278827008.000000,0.799740
27,-12333484032.000000,0.818743
28,-73010429952.000000,0.847653
29,-111156682752.000000,0.844405
30,-262358843392.000000,0.789995
31,-44685389824.000000,0.848465
32,-86141648896.000000,0.849115
33,-185540411392.000000,0.849602
34,5467503104.000000,0.844730
35,-224847151104.000000,0.845379
36,42846105600.000000,0.840507
37,-93069918208.000000,0.846029
38,-345726746624.000000,0.841156
39,94313439232.000000,0.852363
40,-670339563520.000000,0.851226
41,-720593158144.000000,0.853662
42,515445456896.000000,0.850901
43,-1491044794368.000000,0.854150
44,76782624768.000000,0.850577
45,655008202752.000000,0.853662
46,5069340672.000000,0.853175
47,-975995142144.000000,0.851226
48,42774532096.000000,0.852038
49,-942614511616.000000,0.852688
50,-246573416448.000000,0.841481
51,-708909924352.000000,0.844242
52,-666141130752.000000,0.824103
53,-1373039755264.000000,0.800065
54,492586663936.000000,0.835309
55,-1803322916864.000000,0.792919
56,67184803840.000000,0.800065
57,-2851019685888.000000,0.842456
58,2141672570880.000000,0.823291
59,-1193166897152.000000,0.834822
60,1397136949248.000000,0.800065
61,-7757664616448.000000,0.800065
62,857030000640.000000,0.800065
63,-5278055006208.000000,0.834010
64,-1836789923840.000000,0.832548
65,1586386436096.000000,0.800065
66,-1540913102848.000000,0.833198
67,-7445514551296.000000,0.843755
68,-2309954732032.000000,0.800065
69,109426688000.000000,0.836446
70,-10658954346496.000000,0.819717
71,-4588942917632.000000,0.800065
72,-3306953113600.000000,0.736398
73,-5681372987392.000000,0.800065
74,-7306655825920.000000,0.800065
75,-1699054354432.000000,0.730063
76,-8876804014080.000000,0.725191
77,-5650167889920.000000,0.727952
78,2026973822976.000000,0.731363
79,-4173094977536.000000,0.800065
80,-6311717634048.000000,0.728764
81,-18716729278464.000000,0.800065
82,-7265826373632.000000,0.715771
83,-7850852089856.000000,0.708949
84,-99767312384.000000,0.800065
85,-13157288378368.000000,0.800065
86,3676197093376.000000,0.800065
87,-15089933484032.000000,0.800065
88,2605124681728.000000,0.734936
89,1771004887040.000000,0.718045
90,-16719426879488.000000,0.800065
91,-40493513703424.000000,0.800065
92,-6558010834944.000000,0.800065
93,-12325839962112.000000,0.800065
94,-12625148641280.000000,0.800065
95,-13359629991936.000000,0.714634
96,-39973877186560.000000,0.800065
97,1066646831104.000000,0.717232
98,11569513627648.000000,0.707000
99,-15150324121600.000000,0.728277
100,-1051762819072.000000,0.800065
1,0.058577,0.969790
2,-3.614279,0.967192
3,-345.118530,0.934059
4,-1386.143921,0.906935
5,-174507.656250,0.800065
6,-559311.687500,0.800065
7,652353.375000,0.787396
8,-10488194.000000,0.818418
9,-28137888.000000,0.800065
10,-77697952.000000,0.800065
11,-45357080.000000,0.737697
12,-69694152.000000,0.788696
13,160440976.000000,0.726165
14,-509948992.000000,0.800065
15,-1185874944.000000,0.800065
16,-2682887424.000000,0.715771
17,-1059293504.000000,0.748092
18,-2041902592.000000,0.800065
19,-4508987904.000000,0.742569
20,-8342813696.000000,0.800065
21,-1508911616.000000,0.800065
22,11416099840.000000,0.800065
23,25033472000.000000,0.800065
24,-17230233600.000000,0.702452
25,-5282255872.000000,0.701153
26,-13196380160.000000,0.800065
27,-48559259648.000000,0.800065
28,-1744482048.000000,0.800065
29,-49859305472.000000,0.724541
30,-103404167168.000000,0.696605
31,-131440738304.000000,0.730226
32,-72239644672.000000,0.800065
33,191873368064.000000,0.730388
34,-53491691520.000000,0.800065
35,-145607278592.000000,0.800065
36,-198801375232.000000,0.723567
37,-81656668160.000000,0.707163
38,82746417152.000000,0.735910
39,-17198026.000000,0.718857
40,-329814638592.000000,0.720968
41,205814972416.000000,0.732175
42,-113511563264.000000,0.800065
43,-704673284096.000000,0.712360
44,-522769891328.000000,0.718207
45,-715612291072.000000,0.714309
46,219121434624.000000,0.800065
47,-948420542464.000000,0.800065
48,1300785266688.000000,0.708787
49,-717854932992.000000,0.731363
50,-52309000192.000000,0.720481
51,-1194273406976.000000,0.721780
52,716228853760.000000,0.724541
53,811725291520.000000,0.729414
54,102378602496.000000,0.800065
55,29344792576.000000,0.725191
56,-1083745435648.000000,0.800065
57,-2619235631104.000000,0.721130
58,-37482344448.000000,0.724704
59,-3533431111680.000000,0.800065
60,366973386752.000000,0.713172
61,134086434816.000000,0.713497
62,-3393908899840.000000,0.713334
63,2967330357248.000000,0.721780
64,3381234237440.000000,0.724541
65,-2793501622272.000000,0.728114
66,-6540660572160.000000,0.800065
67,-3305507651584.000000,0.721293
68,-1321849192448.000000,0.718532
69,6351727624192.000000,0.715446
70,-132958773248.000000,0.724216
71,-12036557766656.000000,0.729414
72,2628372660224.000000,0.718207
73,-4719227961344.000000,0.800065
74,-6101975695360.000000,0.722267
75,-751847538688.000000,0.800065
76,-4036727406592.000000,0.721293
77,-14463301320704.000000,0.800065
78,3169680621568.000000,0.800065
79,-3736690753536.000000,0.800065
80,3386374094848.000000,0.728114
81,-7207334707200.000000,0.800065
82,-4384486064128.000000,0.800065
83,268799803392.000000,0.718369
84,-13983426805760.000000,0.712847
85,-6226358304768.000000,0.705051
86,4775599407104.000000,0.800065
87,-22865791418368.000000,0.723404
88,-21337636601856.000000,0.716096
89,-1581238452224.000000,0.713010
90,708486823936.000000,0.711710
91,-15310512979968.000000,0.712360
92,146473041920.000000,0.714959
93,38525827284992.000000,0.719669
94,13817727680512.000000,0.720643
95,-19503941419008.000000,0.800065
96,12906579099648.000000,0.800065
97,1343790514176.000000,0.715283
98,-23359096094720.000000,0.800065
99,-9632385859584.000000,0.715446
100,18808427249664.000000,0.719669
