epoch,train_loss,test_accuracy
93,-18484924776448.000000,0.871176
94,-26365948592128.000000,0.877010
95,-2703785984000.000000,0.901135
96,-13512041562112.000000,0.900978
97,-806102827008.000000,0.800063
98,-6258046795776.000000,0.800063
99,-10761304801280.000000,0.800063
100,-14122235199488.000000,0.806843
1,0.141346,0.965784
2,-1.130123,0.944812
3,-97.755959,0.926679
4,7149.573242,0.834279
5,-425913.687500,0.903500
6,1379012.875000,0.900189
7,-11815407.000000,0.822138
8,-14805757.000000,0.799275
9,71612296.000000,0.803690
10,-53818632.000000,0.773888
11,-339739968.000000,0.799748
12,-1112120960.000000,0.789499
13,-1181527040.000000,0.752444
14,-3173824512.000000,0.778934
15,-1745247360.000000,0.774361
16,2018401408.000000,0.806370
17,-6555364352.000000,0.800063
18,1750531072.000000,0.800063
19,1127734272.000000,0.701829
20,-8901556224.000000,0.800063
21,-4344964608.000000,0.759697
22,-9413636096.000000,0.702460
23,-15760999424.000000,0.800063
24,-28418840576.000000,0.751656
25,-14979132416.000000,0.793598
26,-34864766976.000000,0.806055
27,-12906975232.000000,0.800063
28,-101249998848.000000,0.757647
29,-80277643264.000000,0.709555
30,-124968517632.000000,0.800063
31,-364404932608.000000,0.681488
32,-130042576896.000000,0.800063
33,-50995822592.000000,0.707190
34,-378299416576.000000,0.800063
35,-416554057728.000000,0.688426
36,-802284765184.000000,0.800063
37,-22718599168.000000,0.800063
38,-91088453632.000000,0.800063
39,-493385416704.000000,0.800063
40,-498232262656.000000,0.693472
41,373406629888.000000,0.678020
42,72176648192.000000,0.800063
43,934033555456.000000,0.800063
44,-148027555840.000000,0.800063
45,40216821760.000000,0.689845
46,-97690419200.000000,0.800063
47,-915963117568.000000,0.800063
48,-814709276672.000000,0.800063
49,-1487058894848.000000,0.800063
50,-827160264704.000000,0.676758
51,-364945440768.000000,0.800063
52,-1825037090816.000000,0.800063
53,48210849792.000000,0.843898
54,898077294592.000000,0.800063
55,1559257546752.000000,0.800063
56,1276599336960.000000,0.800063
57,919496949760.000000,0.685904
58,-915534381056.000000,0.800063
59,-4602567065600.000000,0.800063
60,2030320615424.000000,0.800063
61,-4302387806208.000000,0.800063
62,-1236877705216.000000,0.800063
63,727764697088.000000,0.800063
64,-4266813292544.000000,0.800063
65,-3630260289536.000000,0.663828
66,-1496405770240.000000,0.800063
67,-6026610343936.000000,0.800063
68,1157321981952.000000,0.800063
69,4187985281024.000000,0.800063
70,2228861534208.000000,0.676916
71,103761780736.000000,0.800063
72,-2439677739008.000000,0.695680
73,-14435206823936.000000,0.800063
74,-7220000980992.000000,0.800063
75,-9967105998848.000000,0.800063
76,8172278382592.000000,0.690476
77,-9078000582656.000000,0.800063
78,-10427445542912.000000,0.800063
79,-35525557747712.000000,0.705456
80,7960051843072.000000,0.675497
81,-16026161905664.000000,0.692841
82,2316596936704.000000,0.687480
83,4423459799040.000000,0.800063
84,-7871830949888.000000,0.680542
85,-8131613032448.000000,0.686219
86,-16770552299520.000000,0.800063
87,-17459935444992.000000,0.800063
88,14275596779520.000000,0.662882
89,-2597668782080.000000,0.686534
90,-28742680313856.000000,0.695522
91,-36300375719936.000000,0.800063
92,-2259388465152.000000,0.800063
93,783185149952.000000,0.800063
94,16111403794432.000000,0.676916
95,-42595082305536.000000,0.687638
96,-34290016452608.000000,0.686219
97,-21684109180928.000000,0.671712
98,-40763966619648.000000,0.684169
99,-12265806888960.000000,0.677704
100,-42216609284096.000000,0.800063
1,0.001315,0.961211
2,-1.106712,0.954431
3,-202.693008,0.890728
4,-1639.032837,0.885683
5,19635.703125,0.773888
6,434475.718750,0.788868
7,-4359750.500000,0.887102
8,-14785304.000000,0.862346
9,-42355300.000000,0.883160
10,-173687056.000000,0.891202
11,-7520561.500000,0.861400
12,-58938840.000000,0.851624
13,-505651680.000000,0.869442
14,-1177902080.000000,0.848471
15,-1660211456.000000,0.843740
16,-3707744000.000000,0.877326
17,-5387372032.000000,0.877956
18,5688643072.000000,0.866288
19,-9697332224.000000,0.871649
20,-24716974080.000000,0.877326
21,-20959303680.000000,0.873068
22,-6108590592.000000,0.863292
23,6588559872.000000,0.872595
24,4369127424.000000,0.828761
25,-46357696512.000000,0.863765
26,-24894451712.000000,0.859508
27,-1177713792.000000,0.872438
28,-32698935296.000000,0.880952
29,-112166125568.000000,0.881741
30,-134928859136.000000,0.876222
31,-300113559552.000000,0.875591
32,39786196992.000000,0.886787
33,53345480704.000000,0.886313
34,72132796416.000000,0.878430
35,-381559930880.000000,0.857774
36,-356928684032.000000,0.877799
37,-229840764928.000000,0.880952
38,-810567925760.000000,0.858247
39,-300273729536.000000,0.838064
40,-429685047296.000000,0.862189
41,43895660544.000000,0.808893
42,-73229271040.000000,0.848313
43,-249373179904.000000,0.871807
44,-107102052352.000000,0.820877
45,103408435200.000000,0.851151
46,-903150829568.000000,0.865973
47,-1141236170752.000000,0.869915
48,-469060550656.000000,0.860612
49,514506883072.000000,0.800063
50,-2333489496064.000000,0.800063
51,-446520033280.000000,0.794544
52,-2232308727808.000000,0.817565
53,-1184350208000.000000,0.843898
54,-3034617479168.000000,0.813466
55,-5814457204736.000000,0.800063
56,-573052223488.000000,0.808735
57,-3965979459584.000000,0.809997
58,-5101714931712.000000,0.800063
59,-6531919642624.000000,0.784768
60,-4429388972032.000000,0.798486
61,-3981115129856.000000,0.799432
62,-2739955564544.000000,0.800063
63,-3102302797824.000000,0.807632
64,-1090823258112.000000,0.810628
65,5405874847744.000000,0.799432
66,-327901184000.000000,0.763955
67,-227989995520.000000,0.798486
68,292597956608.000000,0.800536
69,-8177234477056.000000,0.809524
70,-7608667209728.000000,0.814096
71,-8011022598144.000000,0.814570
72,-5935982444544.000000,0.808735
73,-10471718518784.000000,0.819615
74,-3338678829056.000000,0.811574
75,1119684788224.000000,0.812677
76,-9970372313088.000000,0.789499
77,3155632848896.000000,0.799275
78,-6214690275328.000000,0.813781
79,-3817271459840.000000,0.810470
80,2363978416128.000000,0.811416
81,-1979322466304.000000,0.809051
82,-3306482827264.000000,0.816462
83,-17314951987200.000000,0.781142
84,-1237880799232.000000,0.808105
85,-17090555674624.000000,0.774204
86,-5926422052864.000000,0.811258
87,7817472770048.000000,0.800063
88,-25904663232512.000000,0.762535
89,-8621879984128.000000,0.808578
90,467892928512.000000,0.800063
91,-9550630486016.000000,0.798486
92,-9428255375360.000000,0.809681
93,-37981532454912.000000,0.800063
94,-28370647646208.000000,0.806213
95,-18755025371136.000000,0.800063
96,-20107298340864.000000,0.752917
97,6488275288064.000000,0.768843
98,-12844217139200.000000,0.811889
99,-44421261295616.000000,0.806528
100,-33255462010880.000000,0.800063
