epoch,train_loss,test_accuracy
19,0.110969,0.977767
20,0.261615,0.982498
21,0.046152,0.981236
22,0.171997,0.980132
23,0.102733,0.978713
24,0.120661,0.981709
25,0.107137,0.982813
26,0.160893,0.982813
27,0.099359,0.978240
28,0.075283,0.982340
29,0.033343,0.977137
30,0.070579,0.980605
31,0.048134,0.980448
32,0.045594,0.976033
33,0.087412,0.978240
34,0.037006,0.981236
35,0.054809,0.977294
36,0.148853,0.979502
37,0.174243,0.981552
38,0.093168,0.982813
39,0.208397,0.980763
40,0.040800,0.980763
41,0.117345,0.981709
42,0.149568,0.980921
43,0.161267,0.974614
44,0.144372,0.977452
45,0.092724,0.981552
46,0.203663,0.982025
47,0.081682,0.977767
48,0.059740,0.977610
49,0.097577,0.979502
50,0.102056,0.980132
51,0.037262,0.980921
52,0.070220,0.979344
53,0.181767,0.980921
54,0.175971,0.981867
55,0.239723,0.982182
56,0.085092,0.976979
57,0.066886,0.979502
58,0.173273,0.979502
59,0.147594,0.981867
60,0.043202,0.982025
61,0.046720,0.976664
62,0.094990,0.975244
63,0.170447,0.980290
64,0.094682,0.978398
65,0.117159,0.984232
66,0.120206,0.981236
67,0.101602,0.981394
68,0.049495,0.978556
69,0.037160,0.975875
70,0.052313,0.982813
71,0.070660,0.984705
72,0.117061,0.982655
73,0.143954,0.983444
74,0.144186,0.982971
75,0.063501,0.976506
76,0.115089,0.976821
77,0.108060,0.976821
78,0.092312,0.981552
79,0.146404,0.978556
80,0.125721,0.982971
81,0.062008,0.981394
82,0.044496,0.984863
83,0.028516,0.981394
84,0.074451,0.979344
85,0.038349,0.982971
86,0.061448,0.980605
87,0.135975,0.982025
88,0.082510,0.981394
89,0.051457,0.977137
90,0.048467,0.978713
91,0.043050,0.982498
92,0.092645,0.981394
93,0.140235,0.979344
94,0.025683,0.978240
95,0.169991,0.983128
96,0.069084,0.980921
97,0.039732,0.979344
98,0.134218,0.978713
99,0.053694,0.981236
100,0.050279,0.982498
1,0.088217,0.948912
2,0.057039,0.964049
3,0.170582,0.951435
4,0.108942,0.956165
5,0.134365,0.966730
6,0.198407,0.960896
7,0.129357,0.977925
8,0.190211,0.974771
9,0.139953,0.967518
10,0.114711,0.974614
11,0.157587,0.973195
12,0.292454,0.980763
13,0.178056,0.976979
14,0.115469,0.971618
15,0.143193,0.978556
16,0.202184,0.979817
17,0.303874,0.973195
18,0.176712,0.982655
19,0.175863,0.942605
20,0.129999,0.981236
21,0.145709,0.961526
22,0.110106,0.971145
23,0.071787,0.972406
24,0.171399,0.973825
25,0.162505,0.977294
26,0.046142,0.981709
27,0.035998,0.980921
28,0.143359,0.972249
29,0.143792,0.981709
30,0.043087,0.979029
31,0.122001,0.979029
32,0.087449,0.983759
33,0.189320,0.975717
34,0.082589,0.979186
35,0.081731,0.975087
36,0.069096,0.981394
37,0.041050,0.976821
38,0.088626,0.980448
39,0.109233,0.980921
40,0.079726,0.977294
41,0.090739,0.979975
42,0.110934,0.981552
43,0.058099,0.975560
44,0.198543,0.971618
45,0.053033,0.979344
46,0.172502,0.971618
47,0.069440,0.971618
48,0.058298,0.975244
49,0.154615,0.973668
50,0.082077,0.974298
51,0.145179,0.980290
52,0.156706,0.975244
53,0.101348,0.978398
54,0.136861,0.975560
55,0.060233,0.979817
56,0.036256,0.980448
57,0.129320,0.979186
58,0.105418,0.982655
59,0.034174,0.978556
60,0.084864,0.977610
61,0.063332,0.980448
62,0.080720,0.979029
63,0.032245,0.982655
64,0.119868,0.977294
65,0.099870,0.978240
66,0.150252,0.982498
67,0.111239,0.980763
68,0.090331,0.980921
69,0.083154,0.978871
70,0.099948,0.976033
71,0.134704,0.979502
72,0.144833,0.969568
73,0.060747,0.975402
74,0.098677,0.977452
75,0.098391,0.976033
76,0.050263,0.976506
77,0.036992,0.981236
78,0.040261,0.979186
79,0.067178,0.979186
80,0.074721,0.978871
81,0.041205,0.971460
82,0.112630,0.975717
83,0.086407,0.976821
84,0.039383,0.971618
85,0.082000,0.980921
86,0.042357,0.978083
87,0.084206,0.979502
88,0.065188,0.980448
89,0.083541,0.979344
90,0.125019,0.978398
91,0.091436,0.974771
92,0.067411,0.977294
93,0.085546,0.980763
94,0.030638,0.977452
95,0.043196,0.978871
96,0.147078,0.977137
97,0.132347,0.977137
98,0.067874,0.980290
99,0.102805,0.978398
100,0.084165,0.977610
1,0.181223,0.961369
2,0.094298,0.972564
3,0.135703,0.976348
4,0.175470,0.978083
5,0.083491,0.979817
6,0.095858,0.959161
7,0.045509,0.976664
8,0.090930,0.963103
9,0.180000,0.977452
10,0.042022,0.968622
11,0.114258,0.980763
12,0.171726,0.966572
13,0.112461,0.952539
14,0.173377,0.974141
15,0.118571,0.978556
16,0.107819,0.979502
17,0.112820,0.974929
18,0.111797,0.978713
19,0.109922,0.976821
20,0.085683,0.982182
21,0.080768,0.981867
22,0.064356,0.979817
23,0.183852,0.983286
24,0.094265,0.978871
25,0.046698,0.978556
26,0.116101,0.977452
27,0.173087,0.978713
28,0.081540,0.978398
29,0.080561,0.979502
30,0.117385,0.975244
31,0.136337,0.975875
32,0.084637,0.981236
33,0.080394,0.980290
34,0.150680,0.973195
35,0.108204,0.978556
36,0.192434,0.980605
37,0.121953,0.970356
38,0.161429,0.972879
39,0.076066,0.982498
40,0.099749,0.975560
41,0.018211,0.976506
42,0.114496,0.977137
43,0.057910,0.980605
44,0.115622,0.979502
45,0.155710,0.975560
46,0.060554,0.976348
47,0.065772,0.976348
48,0.060857,0.976664
49,0.073631,0.979502
50,0.190736,0.973037
51,0.068820,0.982340
52,0.018904,0.973352
53,0.109672,0.975087
54,0.131268,0.974614
55,0.125870,0.978713
56,0.095890,0.980763
57,0.094169,0.980605
58,0.063946,0.969410
59,0.065138,0.980132
60,0.167241,0.968307
61,0.101323,0.969883
62,0.065834,0.980763
63,0.213506,0.977925
64,0.087456,0.979344
65,0.069722,0.980132
66,0.085029,0.980448
67,0.096812,0.977452
68,0.131048,0.978398
69,0.137186,0.976506
70,0.117257,0.973668
71,0.142096,0.976506
72,0.192576,0.976190
73,0.040218,0.971460
74,0.078822,0.979029
75,0.084069,0.978871
76,0.166979,0.981236
77,0.042888,0.969253
78,0.093696,0.979817
79,0.119304,0.974771
80,0.159359,0.978398
81,0.080330,0.978556
82,0.148847,0.977610
83,0.135953,0.977137
84,0.067267,0.977452
85,0.075582,0.976348
86,0.070881,0.979659
87,0.082013,0.976033
88,0.155526,0.972406
89,0.067348,0.979502
90,0.092865,0.981079
91,0.029177,0.972091
92,0.095337,0.972722
93,0.142408,0.977610
94,0.079209,0.977767
95,0.035959,0.966257
96,0.046327,0.980921
97,0.192366,0.980290
98,0.111872,0.977137
99,0.093889,0.973352
100,0.066889,0.977610
1,0.070072,0.964680
2,0.049380,0.974298
3,0.207002,0.971302
4,0.179572,0.972564
5,0.128973,0.970829
6,0.228401,0.982182
7,0.124789,0.969568
8,0.114955,0.977452
9,0.042584,0.979344
10,0.035643,0.962788
11,0.112025,0.969253
12,0.153478,0.973352
13,0.149189,0.977610
14,0.096795,0.968464
15,0.167243,0.972879
16,0.130165,0.979502
17,0.102352,0.981867
18,0.155032,0.977452
19,0.068640,0.981236
20,0.105419,0.973510
21,0.075339,0.979186
22,0.158541,0.974141
23,0.123690,0.979029
24,0.122514,0.964995
25,0.134469,0.982655
26,0.103355,0.977294
27,0.169943,0.973825
28,0.135125,0.975560
29,0.058370,0.977294
30,0.070403,0.975402
31,0.077272,0.974929
32,0.186577,0.976348
33,0.090804,0.979659
34,0.058197,0.975087
35,0.186731,0.976979
36,0.146768,0.979502
37,0.036557,0.978871
38,0.101922,0.970514
39,0.105675,0.978713
40,0.114058,0.980132
41,0.186585,0.979029
42,0.041881,0.983286
43,0.117132,0.984390
44,0.091644,0.979186
45,0.184898,0.978083
46,0.053680,0.979344
47,0.060668,0.981079
48,0.089087,0.975244
49,0.123375,0.979659
50,0.171365,0.972722
51,0.077662,0.980290
52,0.112522,0.980605
53,0.125135,0.984390
54,0.080349,0.978083
55,0.119132,0.981236
56,0.037322,0.980921
57,0.089804,0.975560
58,0.082525,0.983601
59,0.147386,0.970672
60,0.082502,0.979344
61,0.111333,0.980290
62,0.128445,0.983286
63,0.063579,0.976821
64,0.157964,0.980132
65,0.165363,0.980448
66,0.078217,0.983759
67,0.119034,0.982340
68,0.070781,0.979186
69,0.082002,0.980132
70,0.094105,0.976664
71,0.050153,0.984390
72,0.079182,0.983128
73,0.170524,0.975875
74,0.132136,0.979186
75,0.065870,0.980448
76,0.203127,0.976348
77,0.106115,0.979817
78,0.152457,0.978713
79,0.085590,0.982971
80,0.111293,0.979344
81,0.094323,0.980921
82,0.063082,0.982498
83,0.076133,0.977294
84,0.087119,0.977294
85,0.075893,0.976506
86,0.070464,0.977137
87,0.127363,0.980132
88,0.089772,0.970356
89,0.086568,0.979186
90,0.125146,0.976664
91,0.021411,0.970829
92,0.142006,0.979344
93,0.168552,0.982025
94,0.077112,0.977294
95,0.073961,0.979659
96,0.053908,0.975402
97,0.147590,0.972879
98,0.056385,0.976033
99,0.095159,0.977294
100,0.082642,0.974141
